order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status
000836.XSHG,"09:31-11:30,13:01-15:00",0.0,成长7030,XSHG,CZ7030,1.0,INDX,0000-00-00,2012-08-30,Active
000837.XSHG,"09:31-11:30,13:01-15:00",0.0,成长3070,XSHG,CZ3070,1.0,INDX,0000-00-00,2012-08-30,Active
000838.XSHG,"09:31-11:30,13:01-15:00",0.0,创业价值,XSHG,CYJZ,1.0,INDX,0000-00-00,2012-09-26,Active
000839.XSHG,"09:31-11:30,13:01-15:00",0.0,浙企综指,XSHG,ZQZZ,1.0,INDX,0000-00-00,2012-11-09,Active
000840.XSHG,"09:31-11:30,13:01-15:00",0.0,浙江民企,XSHG,ZJMQ,1.0,INDX,0000-00-00,2012-11-09,Active
000841.XSHG,"09:31-11:30,13:01-15:00",0.0,800医药,XSHG,800YY,1.0,INDX,0000-00-00,2012-12-21,Active
000842.XSHG,"09:31-11:30,13:01-15:00",0.0,800等权,XSHG,800DQ,1.0,INDX,0000-00-00,2012-12-21,Active
000843.XSHG,"09:31-11:30,13:01-15:00",0.0,300动态,XSHG,300DT,1.0,INDX,0000-00-00,2013-01-07,Active
000844.XSHG,"09:31-11:30,13:01-15:00",0.0,300稳定,XSHG,300WD,1.0,INDX,0000-00-00,2013-01-07,Active
000845.XSHG,"09:31-11:30,13:01-15:00",0.0,中期信用,XSHG,ZQXY,1.0,INDX,0000-00-00,2012-09-18,Active
000846.XSHG,"09:31-11:30,13:01-15:00",0.0,ESG100,XSHG,ESG100,1.0,INDX,0000-00-00,2012-10-16,Active
000847.XSHG,"09:31-11:30,13:01-15:00",0.0,腾讯济安,XSHG,TXJA,1.0,INDX,0000-00-00,2013-11-18,Active
000849.XSHG,"09:31-11:30,13:01-15:00",0.0,300非银,XSHG,300FY,1.0,INDX,0000-00-00,2012-12-21,Active
000850.XSHG,"09:31-11:30,13:01-15:00",0.0,300有色,XSHG,300YS,1.0,INDX,2018-12-26,2012-12-21,Delisted
000851.XSHG,"09:31-11:30,13:01-15:00",0.0,百发100,XSHG,BF100,1.0,INDX,0000-00-00,2014-07-30,Active
000852.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000,XSHG,ZZ1000,1.0,INDX,0000-00-00,2014-10-17,Active
000853.XSHG,"09:31-11:30,13:01-15:00",0.0,CSSW丝路,XSHG,CSSWSL,1.0,INDX,0000-00-00,2015-04-23,Active
000854.XSHG,"09:31-11:30,13:01-15:00",0.0,500原料,XSHG,500YL,1.0,INDX,0000-00-00,2013-11-06,Active
000855.XSHG,"09:31-11:30,13:01-15:00",0.0,央视500,XSHG,YS500,1.0,INDX,0000-00-00,2014-11-03,Active
000856.XSHG,"09:31-11:30,13:01-15:00",0.0,500工业,XSHG,500GY,1.0,INDX,0000-00-00,2013-11-06,Active
000857.XSHG,"09:31-11:30,13:01-15:00",0.0,500医药,XSHG,500YY,1.0,INDX,0000-00-00,2013-11-06,Active
000858.XSHG,"09:31-11:30,13:01-15:00",0.0,500信息,XSHG,500XX,1.0,INDX,0000-00-00,2013-11-06,Active
000859.XSHG,"09:31-11:30,13:01-15:00",0.0,国企一带一路,XSHG,GQYDYL,1.0,INDX,0000-00-00,2019-05-16,Active
000860.XSHG,"09:31-11:30,13:01-15:00",0.0,结构调整,XSHG,JGTZ,1.0,INDX,0000-00-00,2018-03-26,Active
000861.XSHG,"09:31-11:30,13:01-15:00",0.0,央企创新,XSHG,YQCX,1.0,INDX,0000-00-00,2019-05-16,Active
000863.XSHG,"09:31-11:30,13:01-15:00",0.0,CS精准医,XSHG,CSJZY,1.0,INDX,0000-00-00,2015-08-05,Active
000865.XSHG,"09:31-11:30,13:01-15:00",0.0,上海国企,XSHG,SHGQ,1.0,INDX,0000-00-00,2016-05-11,Active
000867.XSHG,"09:31-11:30,13:01-15:00",0.0,港中小企,XSHG,GZXQ,1.0,INDX,0000-00-00,2015-08-26,Active
000869.XSHG,"09:31-11:30,13:01-15:00",0.0,HK银行,XSHG,HKYH,1.0,INDX,0000-00-00,2016-04-22,Active
000888.XSHG,"09:31-11:30,13:01-15:00",0.0,上证收益,XSHG,SZSY,1.0,INDX,0000-00-00,2020-10-09,Active
000891.XSHG,"09:31-11:30,13:01-15:00",0.0,新兴综指,XSHG,XXZZ,1.0,INDX,0000-00-00,2017-01-25,Active
000894.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100USD,XSHG,ZZA100USD,1.0,INDX,0000-00-00,2024-08-09,Active
000901.XSHG,"09:31-11:30,13:01-15:00",0.0,小康指数,XSHG,XKZS,1.0,INDX,0000-00-00,2010-04-02,Active
000902.XSHG,"09:31-11:30,13:01-15:00",0.0,中证流通,XSHG,ZZLT,1.0,INDX,0000-00-00,2006-02-27,Active
000903.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100,XSHG,ZZA100,1.0,INDX,0000-00-00,2006-05-29,Active
000904.XSHG,"09:31-11:30,13:01-15:00",0.0,中证200,XSHG,ZZ200,1.0,INDX,0000-00-00,2007-01-15,Active
000905.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500,XSHG,ZZ500,1.0,INDX,0000-00-00,2007-01-15,Active
000906.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800,XSHG,ZZ800,1.0,INDX,0000-00-00,2007-01-15,Active
000907.XSHG,"09:31-11:30,13:01-15:00",0.0,中证700,XSHG,ZZ700,1.0,INDX,0000-00-00,2007-01-15,Active
000908.XSHG,"09:31-11:30,13:01-15:00",0.0,300能源,XSHG,300NY,1.0,INDX,0000-00-00,2007-07-02,Active
000909.XSHG,"09:31-11:30,13:01-15:00",0.0,300材料,XSHG,300CL,1.0,INDX,0000-00-00,2007-07-02,Active
000910.XSHG,"09:31-11:30,13:01-15:00",0.0,300工业,XSHG,300GY,1.0,INDX,0000-00-00,2007-07-02,Active
000911.XSHG,"09:31-11:30,13:01-15:00",0.0,300可选,XSHG,300KX,1.0,INDX,0000-00-00,2007-07-02,Active
000912.XSHG,"09:31-11:30,13:01-15:00",0.0,300消费,XSHG,300XF,1.0,INDX,0000-00-00,2007-07-02,Active
000913.XSHG,"09:31-11:30,13:01-15:00",0.0,300医药,XSHG,300YY,1.0,INDX,0000-00-00,2007-07-02,Active
000914.XSHG,"09:31-11:30,13:01-15:00",0.0,300金融,XSHG,300JR,1.0,INDX,0000-00-00,2007-07-02,Active
000915.XSHG,"09:31-11:30,13:01-15:00",0.0,300信息,XSHG,300XX,1.0,INDX,0000-00-00,2007-07-02,Active
000916.XSHG,"09:31-11:30,13:01-15:00",0.0,300通信,XSHG,300TX,1.0,INDX,0000-00-00,2007-07-02,Active
000917.XSHG,"09:31-11:30,13:01-15:00",0.0,300公用,XSHG,300GY,1.0,INDX,0000-00-00,2007-07-02,Active
000918.XSHG,"09:31-11:30,13:01-15:00",0.0,300成长,XSHG,300CZ,1.0,INDX,0000-00-00,2008-01-21,Active
000919.XSHG,"09:31-11:30,13:01-15:00",0.0,300价值,XSHG,300JZ,1.0,INDX,0000-00-00,2008-01-21,Active
000920.XSHG,"09:31-11:30,13:01-15:00",0.0,300R成长,XSHG,300RCZ,1.0,INDX,0000-00-00,2008-01-21,Active
000921.XSHG,"09:31-11:30,13:01-15:00",0.0,300R价值,XSHG,300RJZ,1.0,INDX,0000-00-00,2008-01-21,Active
000922.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利,XSHG,ZZHL,1.0,INDX,0000-00-00,2008-05-26,Active
000923.XSHG,"09:31-11:30,13:01-15:00",0.0,公司债指,XSHG,GSZZ,1.0,INDX,0000-00-00,2008-11-19,Active
000924.XSHG,"09:31-11:30,13:01-15:00",0.0,分离债,XSHG,FLZ,1.0,INDX,2015-08-31,2008-11-19,Delisted
000925.XSHG,"09:31-11:30,13:01-15:00",0.0,基本面50,XSHG,JBM50,1.0,INDX,0000-00-00,2009-02-26,Active
000926.XSHG,"09:31-11:30,13:01-15:00",0.0,中证央企,XSHG,ZZYQ,1.0,INDX,0000-00-00,2009-03-30,Active
000927.XSHG,"09:31-11:30,13:01-15:00",0.0,央企100,XSHG,YQ100,1.0,INDX,0000-00-00,2009-03-30,Active
000928.XSHG,"09:31-11:30,13:01-15:00",0.0,800能源,XSHG,800NY,1.0,INDX,0000-00-00,2009-07-03,Active
000929.XSHG,"09:31-11:30,13:01-15:00",0.0,800材料,XSHG,800CL,1.0,INDX,0000-00-00,2009-07-03,Active
000930.XSHG,"09:31-11:30,13:01-15:00",0.0,800工业,XSHG,800GY,1.0,INDX,0000-00-00,2009-07-03,Active
000931.XSHG,"09:31-11:30,13:01-15:00",0.0,800可选,XSHG,800KX,1.0,INDX,0000-00-00,2009-07-03,Active
000932.XSHG,"09:31-11:30,13:01-15:00",0.0,800消费,XSHG,800XF,1.0,INDX,0000-00-00,2009-07-03,Active
000933.XSHG,"09:31-11:30,13:01-15:00",0.0,800医卫,XSHG,800YW,1.0,INDX,0000-00-00,2009-07-03,Active
000934.XSHG,"09:31-11:30,13:01-15:00",0.0,800金地,XSHG,800JD,1.0,INDX,0000-00-00,2009-07-03,Active
000935.XSHG,"09:31-11:30,13:01-15:00",0.0,800信息,XSHG,800XX,1.0,INDX,0000-00-00,2009-07-03,Active
000936.XSHG,"09:31-11:30,13:01-15:00",0.0,800通信,XSHG,800TX,1.0,INDX,0000-00-00,2009-07-03,Active
000937.XSHG,"09:31-11:30,13:01-15:00",0.0,800公用,XSHG,800GY,1.0,INDX,0000-00-00,2009-07-03,Active
000938.XSHG,"09:31-11:30,13:01-15:00",0.0,中证民企,XSHG,ZZMQ,1.0,INDX,0000-00-00,2009-08-25,Active
000939.XSHG,"09:31-11:30,13:01-15:00",0.0,民企成长,XSHG,MQCZ,1.0,INDX,0000-00-00,2009-08-25,Active
000940.XSHG,"09:31-11:30,13:01-15:00",0.0,财富大盘,XSHG,CFDP,1.0,INDX,0000-00-00,2009-09-25,Active
000941.XSHG,"09:31-11:30,13:01-15:00",0.0,新能源,XSHG,XNY,1.0,INDX,0000-00-00,2009-10-28,Active
000942.XSHG,"09:31-11:30,13:01-15:00",0.0,内地消费,XSHG,NDXF,1.0,INDX,0000-00-00,2009-10-28,Active
000943.XSHG,"09:31-11:30,13:01-15:00",0.0,新基建50,XSHG,XJJ50,1.0,INDX,0000-00-00,2009-10-28,Active
000944.XSHG,"09:31-11:30,13:01-15:00",0.0,内地资源,XSHG,NDZY,1.0,INDX,0000-00-00,2009-10-28,Active
000945.XSHG,"09:31-11:30,13:01-15:00",0.0,内地运输,XSHG,NDYS,1.0,INDX,0000-00-00,2009-10-28,Active
000946.XSHG,"09:31-11:30,13:01-15:00",0.0,内地金融,XSHG,NDJR,1.0,INDX,0000-00-00,2009-10-28,Active
000947.XSHG,"09:31-11:30,13:01-15:00",0.0,内地银行,XSHG,NDYH,1.0,INDX,0000-00-00,2009-10-28,Active
000948.XSHG,"09:31-11:30,13:01-15:00",0.0,内地地产,XSHG,NDDC,1.0,INDX,0000-00-00,2009-10-28,Active
000949.XSHG,"09:31-11:30,13:01-15:00",0.0,中证农业,XSHG,ZZNY,1.0,INDX,0000-00-00,2009-10-28,Active
000950.XSHG,"09:31-11:30,13:01-15:00",0.0,300基建,XSHG,300JJ,1.0,INDX,0000-00-00,2009-10-28,Active
000951.XSHG,"09:31-11:30,13:01-15:00",0.0,300银行,XSHG,300YH,1.0,INDX,0000-00-00,2009-10-28,Active
000952.XSHG,"09:31-11:30,13:01-15:00",0.0,300地产,XSHG,300DC,1.0,INDX,0000-00-00,2009-10-28,Active
000953.XSHG,"09:31-11:30,13:01-15:00",0.0,中证地企,XSHG,ZZDQ,1.0,INDX,0000-00-00,2010-02-09,Active
000954.XSHG,"09:31-11:30,13:01-15:00",0.0,地企100,XSHG,DQ100,1.0,INDX,0000-00-00,2010-02-09,Active
000955.XSHG,"09:31-11:30,13:01-15:00",0.0,中证国企,XSHG,ZZGQ,1.0,INDX,0000-00-00,2010-02-09,Active
000956.XSHG,"09:31-11:30,13:01-15:00",0.0,国企200,XSHG,GQ200,1.0,INDX,0000-00-00,2010-02-09,Active
000957.XSHG,"09:31-11:30,13:01-15:00",0.0,300运输,XSHG,300YS,1.0,INDX,0000-00-00,2010-03-17,Active
000958.XSHG,"09:31-11:30,13:01-15:00",0.0,创业成长,XSHG,CYCZ,1.0,INDX,0000-00-00,2010-03-24,Active
000959.XSHG,"09:31-11:30,13:01-15:00",0.0,银河99,XSHG,YH99,1.0,INDX,0000-00-00,2010-02-09,Active
000960.XSHG,"09:31-11:30,13:01-15:00",0.0,中证龙头,XSHG,ZZLT,1.0,INDX,0000-00-00,2010-02-09,Active
000961.XSHG,"09:31-11:30,13:01-15:00",0.0,中证上游,XSHG,ZZSY,1.0,INDX,0000-00-00,2010-04-16,Active
000962.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中游,XSHG,ZZZY,1.0,INDX,0000-00-00,2010-04-16,Active
000963.XSHG,"09:31-11:30,13:01-15:00",0.0,中证下游,XSHG,ZZXY,1.0,INDX,0000-00-00,2010-04-16,Active
000964.XSHG,"09:31-11:30,13:01-15:00",0.0,中证新兴,XSHG,ZZXX,1.0,INDX,0000-00-00,2010-04-30,Active
000965.XSHG,"09:31-11:30,13:01-15:00",0.0,基本200,XSHG,JB200,1.0,INDX,0000-00-00,2010-06-02,Active
000966.XSHG,"09:31-11:30,13:01-15:00",0.0,基本400,XSHG,JB400,1.0,INDX,0000-00-00,2010-06-02,Active
000967.XSHG,"09:31-11:30,13:01-15:00",0.0,基本600,XSHG,JB600,1.0,INDX,0000-00-00,2010-06-02,Active
000968.XSHG,"09:31-11:30,13:01-15:00",0.0,300周期,XSHG,300ZQ,1.0,INDX,0000-00-00,2010-05-28,Active
000969.XSHG,"09:31-11:30,13:01-15:00",0.0,300非周,XSHG,300FZ,1.0,INDX,0000-00-00,2010-05-28,Active
000970.XSHG,"09:31-11:30,13:01-15:00",0.0,ESG40,XSHG,ESG40,1.0,INDX,0000-00-00,2010-09-17,Active
000971.XSHG,"09:31-11:30,13:01-15:00",0.0,等权90,XSHG,DQ90,1.0,INDX,0000-00-00,2010-12-02,Active
000972.XSHG,"09:31-11:30,13:01-15:00",0.0,300沪市,XSHG,300HS,1.0,INDX,0000-00-00,2010-12-02,Active
000973.XSHG,"09:31-11:30,13:01-15:00",0.0,技术领先,XSHG,JSLX,1.0,INDX,2018-02-05,2011-01-04,Delisted
000974.XSHG,"09:31-11:30,13:01-15:00",0.0,800金融,XSHG,800JR,1.0,INDX,0000-00-00,2013-05-09,Active
000975.XSHG,"09:31-11:30,13:01-15:00",0.0,钱江30,XSHG,QJ30,1.0,INDX,0000-00-00,2014-01-02,Active
000976.XSHG,"09:31-11:30,13:01-15:00",0.0,新华金牛,XSHG,XHJN,1.0,INDX,2017-04-28,2014-02-18,Delisted
000977.XSHG,"09:31-11:30,13:01-15:00",0.0,内地低碳,XSHG,NDDT,1.0,INDX,0000-00-00,2011-01-21,Active
000978.XSHG,"09:31-11:30,13:01-15:00",0.0,医药100,XSHG,YY100,1.0,INDX,0000-00-00,2011-03-18,Active
000979.XSHG,"09:31-11:30,13:01-15:00",0.0,大宗商品,XSHG,DZSP,1.0,INDX,0000-00-00,2011-08-22,Active
000980.XSHG,"09:31-11:30,13:01-15:00",0.0,中证超大,XSHG,ZZCD,1.0,INDX,0000-00-00,2011-05-10,Active
000981.XSHG,"09:31-11:30,13:01-15:00",0.0,300分层,XSHG,300FC,1.0,INDX,0000-00-00,2011-06-13,Active
000982.XSHG,"09:31-11:30,13:01-15:00",0.0,500等权,XSHG,500DQ,1.0,INDX,0000-00-00,2011-06-13,Active
000983.XSHG,"09:31-11:30,13:01-15:00",0.0,智能资产,XSHG,ZNZC,1.0,INDX,2022-08-30,2011-06-17,Delisted
000984.XSHG,"09:31-11:30,13:01-15:00",0.0,300等权,XSHG,300DQ,1.0,INDX,0000-00-00,2011-08-02,Active
000985.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指,XSHG,ZZQZ,1.0,INDX,0000-00-00,2011-08-02,Active
000986.XSHG,"09:31-11:30,13:01-15:00",0.0,全指能源,XSHG,QZNY,1.0,INDX,0000-00-00,2011-08-02,Active
000987.XSHG,"09:31-11:30,13:01-15:00",0.0,全指材料,XSHG,QZCL,1.0,INDX,0000-00-00,2011-08-02,Active
000988.XSHG,"09:31-11:30,13:01-15:00",0.0,全指工业,XSHG,QZGY,1.0,INDX,0000-00-00,2011-08-02,Active
000989.XSHG,"09:31-11:30,13:01-15:00",0.0,全指可选,XSHG,QZKX,1.0,INDX,0000-00-00,2011-08-02,Active
000990.XSHG,"09:31-11:30,13:01-15:00",0.0,全指消费,XSHG,QZXF,1.0,INDX,0000-00-00,2011-08-02,Active
000991.XSHG,"09:31-11:30,13:01-15:00",0.0,全指医药,XSHG,QZYY,1.0,INDX,0000-00-00,2011-08-02,Active
000992.XSHG,"09:31-11:30,13:01-15:00",0.0,金融地产,XSHG,JRDC,1.0,INDX,0000-00-00,2011-08-02,Active
000993.XSHG,"09:31-11:30,13:01-15:00",0.0,全指信息,XSHG,QZXX,1.0,INDX,0000-00-00,2011-08-02,Active
000994.XSHG,"09:31-11:30,13:01-15:00",0.0,全指通信,XSHG,QZTX,1.0,INDX,0000-00-00,2011-08-02,Active
000995.XSHG,"09:31-11:30,13:01-15:00",0.0,全指公用,XSHG,QZGY,1.0,INDX,0000-00-00,2011-08-02,Active
000996.XSHG,"09:31-11:30,13:01-15:00",0.0,领先行业,XSHG,LXHY,1.0,INDX,2018-02-05,2011-08-02,Delisted
000997.XSHG,"09:31-11:30,13:01-15:00",0.0,大消费,XSHG,DXF,1.0,INDX,2018-02-05,2011-11-11,Delisted
000998.XSHG,"09:31-11:30,13:01-15:00",0.0,中证TMT,XSHG,ZZTMT,1.0,INDX,0000-00-00,2011-11-08,Active
000999.XSHG,"09:31-11:30,13:01-15:00",0.0,两岸三地,XSHG,LASD,1.0,INDX,2018-07-11,2010-01-18,Delisted
001010.XSHG,"09:31-11:30,13:01-15:00",0.0,长江煤炭,XSHG,CJMT,1.0,INDX,0000-00-00,2020-09-10,Active
001011.XSHG,"09:31-11:30,13:01-15:00",0.0,长江油气石化,XSHG,CJYQSH,1.0,INDX,0000-00-00,2020-09-10,Active
001012.XSHG,"09:31-11:30,13:01-15:00",0.0,长江非金属材料,XSHG,CJFJSCL,1.0,INDX,0000-00-00,2020-09-10,Active
001013.XSHG,"09:31-11:30,13:01-15:00",0.0,长江化学品,XSHG,CJHXP,1.0,INDX,0000-00-00,2020-09-10,Active
001014.XSHG,"09:31-11:30,13:01-15:00",0.0,长江金属材料及矿业,XSHG,CJJSCLJKY,1.0,INDX,0000-00-00,2020-09-10,Active
001015.XSHG,"09:31-11:30,13:01-15:00",0.0,长江纸类及包装,XSHG,CJZLJBZ,1.0,INDX,0000-00-00,2020-09-10,Active
001016.XSHG,"09:31-11:30,13:01-15:00",0.0,长江电力及新能源设备,XSHG,CJDLJXNYSB,1.0,INDX,0000-00-00,2020-09-10,Active
001017.XSHG,"09:31-11:30,13:01-15:00",0.0,长江机械设备,XSHG,CJJXSB,1.0,INDX,0000-00-00,2020-09-10,Active
001018.XSHG,"09:31-11:30,13:01-15:00",0.0,长江建筑产品,XSHG,CJJZCP,1.0,INDX,0000-00-00,2020-09-10,Active
001019.XSHG,"09:31-11:30,13:01-15:00",0.0,长江建筑工程,XSHG,CJJZGC,1.0,INDX,0000-00-00,2020-09-10,Active
001020.XSHG,"09:31-11:30,13:01-15:00",0.0,长江国防军工,XSHG,CJGFJG,1.0,INDX,0000-00-00,2020-09-10,Active
001021.XSHG,"09:31-11:30,13:01-15:00",0.0,长江交通运输,XSHG,CJJTYS,1.0,INDX,0000-00-00,2020-09-10,Active
001022.XSHG,"09:31-11:30,13:01-15:00",0.0,长江环保,XSHG,CJHB,1.0,INDX,0000-00-00,2020-09-10,Active
001023.XSHG,"09:31-11:30,13:01-15:00",0.0,长江检测服务,XSHG,CJJCFW,1.0,INDX,0000-00-00,2020-09-10,Active
001024.XSHG,"09:31-11:30,13:01-15:00",0.0,长江纺织服装,XSHG,CJFZFZ,1.0,INDX,0000-00-00,2020-09-10,Active
001025.XSHG,"09:31-11:30,13:01-15:00",0.0,长江家电制造,XSHG,CJJDZZ,1.0,INDX,0000-00-00,2020-09-10,Active
001026.XSHG,"09:31-11:30,13:01-15:00",0.0,长江家用装饰及休闲,XSHG,CJJYZSJXX,1.0,INDX,0000-00-00,2020-09-10,Active
001027.XSHG,"09:31-11:30,13:01-15:00",0.0,长江汽车,XSHG,CJQC,1.0,INDX,0000-00-00,2020-09-10,Active
001028.XSHG,"09:31-11:30,13:01-15:00",0.0,长江社会服务,XSHG,CJSHFW,1.0,INDX,0000-00-00,2020-09-10,Active
001029.XSHG,"09:31-11:30,13:01-15:00",0.0,长江商业贸易,XSHG,CJSYMY,1.0,INDX,0000-00-00,2020-09-10,Active
001030.XSHG,"09:31-11:30,13:01-15:00",0.0,长江农产品,XSHG,CJNCP,1.0,INDX,0000-00-00,2020-09-10,Active
001031.XSHG,"09:31-11:30,13:01-15:00",0.0,长江食品饮料,XSHG,CJSPYL,1.0,INDX,0000-00-00,2020-09-10,Active
001032.XSHG,"09:31-11:30,13:01-15:00",0.0,长江医疗保健,XSHG,CJYLBJ,1.0,INDX,0000-00-00,2020-09-10,Active
001033.XSHG,"09:31-11:30,13:01-15:00",0.0,长江银行,XSHG,CJYH,1.0,INDX,0000-00-00,2020-09-10,Active
001034.XSHG,"09:31-11:30,13:01-15:00",0.0,长江综合金融,XSHG,CJZHJR,1.0,INDX,0000-00-00,2020-09-10,Active
001035.XSHG,"09:31-11:30,13:01-15:00",0.0,长江保险,XSHG,CJBX,1.0,INDX,0000-00-00,2020-09-10,Active
001036.XSHG,"09:31-11:30,13:01-15:00",0.0,长江电子,XSHG,CJDZ,1.0,INDX,0000-00-00,2020-09-10,Active
001037.XSHG,"09:31-11:30,13:01-15:00",0.0,长江计算机,XSHG,CJJSJ,1.0,INDX,0000-00-00,2020-09-10,Active
001038.XSHG,"09:31-11:30,13:01-15:00",0.0,长江电信业务,XSHG,CJDXYW,1.0,INDX,0000-00-00,2020-09-10,Active
001039.XSHG,"09:31-11:30,13:01-15:00",0.0,长江传媒互联网,XSHG,CJCMHLW,1.0,INDX,0000-00-00,2020-09-10,Active
001040.XSHG,"09:31-11:30,13:01-15:00",0.0,长江公用事业,XSHG,CJGYSY,1.0,INDX,0000-00-00,2020-09-10,Active
001041.XSHG,"09:31-11:30,13:01-15:00",0.0,长江房地产,XSHG,CJFDC,1.0,INDX,0000-00-00,2020-09-10,Active
002001.XSHG,"09:31-11:30,13:01-15:00",0.0,长江煤炭开采及炼制,XSHG,CJMTKCJLZ,1.0,INDX,0000-00-00,2020-09-10,Active
002002.XSHG,"09:31-11:30,13:01-15:00",0.0,长江煤炭贸易Ⅱ,XSHG,CJMTMYE,1.0,INDX,0000-00-00,2020-09-10,Active
002003.XSHG,"09:31-11:30,13:01-15:00",0.0,长江油气仓储与销售Ⅱ,XSHG,CJYQCCYXSE,1.0,INDX,0000-00-00,2020-09-10,Active
002004.XSHG,"09:31-11:30,13:01-15:00",0.0,长江油气开采及炼制,XSHG,CJYQKCJLZ,1.0,INDX,0000-00-00,2020-09-10,Active
002005.XSHG,"09:31-11:30,13:01-15:00",0.0,长江玻璃制造,XSHG,CJBLZZ,1.0,INDX,0000-00-00,2020-09-10,Active
002006.XSHG,"09:31-11:30,13:01-15:00",0.0,长江玻纤及制品Ⅱ,XSHG,CJBXJZPE,1.0,INDX,0000-00-00,2020-09-10,Active
002007.XSHG,"09:31-11:30,13:01-15:00",0.0,长江其他非金属材料Ⅱ,XSHG,CJQTFJSCLE,1.0,INDX,0000-00-00,2020-09-10,Active
002008.XSHG,"09:31-11:30,13:01-15:00",0.0,长江水泥及混凝土,XSHG,CJSNJHNT,1.0,INDX,0000-00-00,2020-09-10,Active
002009.XSHG,"09:31-11:30,13:01-15:00",0.0,长江化学纤维,XSHG,CJHXXW,1.0,INDX,0000-00-00,2020-09-10,Active
002010.XSHG,"09:31-11:30,13:01-15:00",0.0,长江化学原料及制品,XSHG,CJHXYLJZP,1.0,INDX,0000-00-00,2020-09-10,Active
002011.XSHG,"09:31-11:30,13:01-15:00",0.0,长江精细化工及新材料,XSHG,CJJXHGJXCL,1.0,INDX,0000-00-00,2020-09-10,Active
002012.XSHG,"09:31-11:30,13:01-15:00",0.0,长江农业化工,XSHG,CJNYHG,1.0,INDX,0000-00-00,2020-09-10,Active
002013.XSHG,"09:31-11:30,13:01-15:00",0.0,长江综合化工Ⅱ,XSHG,CJZHHGE,1.0,INDX,0000-00-00,2020-09-10,Active
002014.XSHG,"09:31-11:30,13:01-15:00",0.0,长江钢铁制品,XSHG,CJGTZP,1.0,INDX,0000-00-00,2020-09-10,Active
002015.XSHG,"09:31-11:30,13:01-15:00",0.0,长江贵金属,XSHG,CJGJS,1.0,INDX,0000-00-00,2020-09-10,Active
002016.XSHG,"09:31-11:30,13:01-15:00",0.0,长江基本有色金属,XSHG,CJJBYSJS,1.0,INDX,0000-00-00,2020-09-10,Active
002017.XSHG,"09:31-11:30,13:01-15:00",0.0,长江金属贸易与资讯,XSHG,CJJSMYYZX,1.0,INDX,0000-00-00,2020-09-10,Active
002018.XSHG,"09:31-11:30,13:01-15:00",0.0,长江能源金属,XSHG,CJNYJS,1.0,INDX,0000-00-00,2020-09-10,Active
002019.XSHG,"09:31-11:30,13:01-15:00",0.0,长江其他钢铁制品,XSHG,CJQTGTZP,1.0,INDX,0000-00-00,2020-09-10,Active
002020.XSHG,"09:31-11:30,13:01-15:00",0.0,长江其他金属及材料Ⅱ,XSHG,CJQTJSJCLE,1.0,INDX,0000-00-00,2020-09-10,Active
002021.XSHG,"09:31-11:30,13:01-15:00",0.0,长江铁矿石开采Ⅱ,XSHG,CJTKSKCE,1.0,INDX,0000-00-00,2020-09-10,Active
002022.XSHG,"09:31-11:30,13:01-15:00",0.0,长江稀土磁材,XSHG,CJXTCC,1.0,INDX,0000-00-00,2020-09-10,Active
002023.XSHG,"09:31-11:30,13:01-15:00",0.0,长江非纸类包装印刷,XSHG,CJFZLBZYS,1.0,INDX,0000-00-00,2020-09-10,Active
002024.XSHG,"09:31-11:30,13:01-15:00",0.0,长江纸包装Ⅱ,XSHG,CJZBZE,1.0,INDX,0000-00-00,2020-09-10,Active
002025.XSHG,"09:31-11:30,13:01-15:00",0.0,长江纸制品,XSHG,CJZZP,1.0,INDX,0000-00-00,2020-09-10,Active
002026.XSHG,"09:31-11:30,13:01-15:00",0.0,长江传统发电设备Ⅱ,XSHG,CJCTFDSBE,1.0,INDX,0000-00-00,2020-09-10,Active
002027.XSHG,"09:31-11:30,13:01-15:00",0.0,长江电气设备,XSHG,CJDQSB,1.0,INDX,0000-00-00,2020-09-10,Active
002028.XSHG,"09:31-11:30,13:01-15:00",0.0,长江工控及自动化,XSHG,CJGKJZDH,1.0,INDX,0000-00-00,2020-09-10,Active
002029.XSHG,"09:31-11:30,13:01-15:00",0.0,长江新能源车设备,XSHG,CJXNYCSB,1.0,INDX,0000-00-00,2020-09-10,Active
002030.XSHG,"09:31-11:30,13:01-15:00",0.0,长江新能源设备及制造,XSHG,CJXNYSBJZZ,1.0,INDX,0000-00-00,2020-09-10,Active
002031.XSHG,"09:31-11:30,13:01-15:00",0.0,长江建筑及工程机械,XSHG,CJJZJGCJX,1.0,INDX,0000-00-00,2020-09-10,Active
002032.XSHG,"09:31-11:30,13:01-15:00",0.0,长江通用机械,XSHG,CJTYJX,1.0,INDX,0000-00-00,2020-09-10,Active
